event_time,city,subscriber_id,sim_serial,device_imei,activation_channel,kyc_status,identity_document_type,identity_mismatch_flag,location_variance_km,failed_verification_attempts,recent_sim_swaps_30d,account_age_days,high_risk_country_flag,topup_amount_last_24h,suspicious_transaction_flag,fraud_alert_score,travel_pattern_score,blacklist_match_flag,escalated_to_fraud_team,key
2025-01-21T15:58:58.681048,Mumbai,SUB-31592402,SIM-225982814359121,IMEI-962349576976872,Call Center,Pending,National ID,TRUE,5.669931774,4,2,1517,FALSE,14.03676606,FALSE,0.858080919,0.021701773,FALSE,FALSE,SUB-31592402|SIM-225982814359121
2025-01-26T14:56:33.287336,Chennai,SUB-33867741,SIM-540747816183135,IMEI-038469687442128,Call Center,Verified,Passport,FALSE,1.870285185,0,1,1322,FALSE,5.433988672,FALSE,0.643119648,0.182119552,FALSE,FALSE,SUB-33867741|SIM-540747816183135
2025-01-27T15:49:49.404240,Bengaluru,SUB-64895386,SIM-299221337569739,IMEI-033380255204185,Call Center,Verified,Passport,FALSE,3.202514461,0,1,1400,FALSE,6.7614843,FALSE,0.061717799,0.527739925,FALSE,FALSE,SUB-64895386|SIM-299221337569739
2025-02-16T10:16:19.596540,Mumbai,SUB-92258807,SIM-168586418091908,IMEI-968926388189694,Retail,Verified,National ID,FALSE,9.872954287,0,0,1045,TRUE,5.188050034,FALSE,0.958748219,0.052579807,FALSE,FALSE,SUB-92258807|SIM-168586418091908
2025-01-07T23:02:38.090078,Hyderabad,SUB-87459043,SIM-411109889380857,IMEI-636941579814280,Field Agent,Verified,Driver License,FALSE,4.669578126,3,3,3044,FALSE,61.18031901,FALSE,0.372590478,0.579931713,FALSE,FALSE,SUB-87459043|SIM-411109889380857
2025-02-26T00:26:58.686011,Chennai,SUB-94335346,SIM-644309732425098,IMEI-901347431023888,Online,Verified,Driver License,FALSE,4.48906409,2,1,3041,FALSE,11.08341318,FALSE,0.57271866,0.733474618,FALSE,FALSE,SUB-94335346|SIM-644309732425098
2025-01-23T02:45:29.913055,Mumbai,SUB-52323638,SIM-373121059100349,IMEI-963111924529663,Retail,Pending,Driver License,FALSE,3.977459299,3,0,1259,FALSE,15.47157206,FALSE,0.942548142,0.308861432,FALSE,FALSE,SUB-52323638|SIM-373121059100349
2025-01-03T14:27:33.560697,Delhi,SUB-31155700,SIM-335531817839657,IMEI-390097200613607,Call Center,Verified,Driver License,FALSE,3.972577031,1,1,2374,TRUE,11.73499534,FALSE,0.388068135,0.558295296,FALSE,FALSE,SUB-31155700|SIM-335531817839657
2025-01-26T12:04:29.888998,Delhi,SUB-66555059,SIM-181740510434195,IMEI-924769082890818,Field Agent,Verified,Passport,FALSE,3.388881287,1,1,2307,FALSE,3.028499631,FALSE,0.198287536,0.496716113,FALSE,FALSE,SUB-66555059|SIM-181740510434195
2025-02-22T22:01:58.044025,Bengaluru,SUB-52835274,SIM-900504961042932,IMEI-308733503631694,Call Center,Verified,Passport,FALSE,10.25091534,0,0,860,FALSE,2.165343531,FALSE,0.349542032,0.478825521,FALSE,FALSE,SUB-52835274|SIM-900504961042932
2025-02-17T13:21:31.369783,Hyderabad,SUB-36306551,SIM-784598277336948,IMEI-077992606817039,Retail,Verified,Passport,FALSE,1.567767586,0,2,3215,FALSE,31.51593455,FALSE,0.263523871,0.059814745,FALSE,FALSE,SUB-36306551|SIM-784598277336948
2025-01-17T17:36:32.340291,Bengaluru,SUB-61673100,SIM-480913519324966,IMEI-233849185547742,Retail,Rejected,Driver License,FALSE,3.251988076,0,0,2653,FALSE,22.63324734,FALSE,0.954930443,0.767746643,FALSE,FALSE,SUB-61673100|SIM-480913519324966
2025-01-25T09:51:18.188678,Mumbai,SUB-89688399,SIM-389051127395728,IMEI-342201760198760,Online,Verified,Passport,FALSE,1.208993593,1,3,2963,FALSE,8.249815421,FALSE,0.842146,0.702681642,FALSE,FALSE,SUB-89688399|SIM-389051127395728
2025-01-26T11:01:37.171019,Delhi,SUB-88063216,SIM-859612849086091,IMEI-257277365953221,Field Agent,Verified,National ID,FALSE,1.334372973,5,0,554,FALSE,4.751238571,FALSE,0.377724228,0.074379658,FALSE,FALSE,SUB-88063216|SIM-859612849086091
2025-01-23T07:14:54.965466,Mumbai,SUB-03268137,SIM-068234193101613,IMEI-926791197026283,Online,Verified,National ID,FALSE,2.820554138,0,3,3439,FALSE,23.79674316,FALSE,0.961914313,0.277737601,FALSE,FALSE,SUB-03268137|SIM-068234193101613
2025-02-04T04:21:55.286493,Chennai,SUB-44991419,SIM-187297671599883,IMEI-676002612769925,Retail,Pending,Driver License,FALSE,2.960596723,3,0,1640,FALSE,54.39398967,FALSE,0.445765176,0.728771671,FALSE,FALSE,SUB-44991419|SIM-187297671599883
2025-01-14T07:04:58.412444,Delhi,SUB-13226653,SIM-101217470207814,IMEI-034675252546697,Retail,Pending,National ID,FALSE,3.937307179,0,0,3598,FALSE,13.35136252,FALSE,0.641741586,0.704476077,FALSE,FALSE,SUB-13226653|SIM-101217470207814
2025-01-29T05:30:09.292761,Bengaluru,SUB-46067082,SIM-255083108436692,IMEI-252337370555679,Retail,Verified,National ID,FALSE,2.764366383,0,0,2835,FALSE,12.22330772,FALSE,0.667499573,0.054181509,FALSE,FALSE,SUB-46067082|SIM-255083108436692
2025-02-01T05:09:29.908991,Delhi,SUB-96454311,SIM-135227546241006,IMEI-636136504818083,Retail,Verified,National ID,FALSE,5.943153193,3,0,1645,FALSE,62.60916878,FALSE,0.430661618,0.381451567,FALSE,FALSE,SUB-96454311|SIM-135227546241006
2025-01-31T08:38:09.341681,Delhi,SUB-41286555,SIM-072326431882577,IMEI-426384891489558,Retail,Verified,Driver License,FALSE,2.110078579,4,1,1599,FALSE,7.596166508,FALSE,0.206045713,0.160046445,FALSE,FALSE,SUB-41286555|SIM-072326431882577
2025-01-15T22:29:59.148556,Mumbai,SUB-62889353,SIM-777050198609268,IMEI-948612420736697,Online,Verified,National ID,FALSE,1.098529876,0,0,615,FALSE,7.142992393,FALSE,0.436263983,0.324932641,FALSE,TRUE,SUB-62889353|SIM-777050198609268
2025-02-28T08:27:44.376628,Delhi,SUB-16936860,SIM-749566688592350,IMEI-694832033507855,Field Agent,Verified,National ID,FALSE,2.702286216,0,0,2126,FALSE,19.4144735,FALSE,0.401637974,0.18924977,FALSE,FALSE,SUB-16936860|SIM-749566688592350
2025-01-23T10:40:25.836826,Delhi,SUB-61585626,SIM-318189766534086,IMEI-355689534690358,Online,Rejected,National ID,TRUE,14.86266047,3,0,2876,TRUE,20.88280641,FALSE,0.342561535,0.469564877,FALSE,FALSE,SUB-61585626|SIM-318189766534086
2025-02-25T03:58:26.842476,Bengaluru,SUB-21852893,SIM-591350032042275,IMEI-882196419834074,Retail,Verified,National ID,FALSE,0.830607871,2,0,2717,FALSE,20.83548612,FALSE,0.317515286,0.654592913,FALSE,FALSE,SUB-21852893|SIM-591350032042275
2025-01-02T20:59:59.210443,Mumbai,SUB-87439559,SIM-430482365053954,IMEI-431411579941304,Call Center,Verified,Driver License,FALSE,7.186632729,0,2,3572,FALSE,7.871329501,FALSE,0.360556809,0.25034805,FALSE,FALSE,SUB-87439559|SIM-430482365053954
2025-02-14T19:22:50.043849,Bengaluru,SUB-44099302,SIM-548653056821966,IMEI-059736349899451,Retail,Verified,National ID,FALSE,2.279647588,0,0,2939,FALSE,40.7748013,TRUE,0.053203111,0.770930201,FALSE,FALSE,SUB-44099302|SIM-548653056821966
2025-01-22T18:47:16.380742,Mumbai,SUB-86724973,SIM-191079927582503,IMEI-897522376130773,Online,Verified,National ID,FALSE,0.826004337,2,0,1249,FALSE,13.92757078,FALSE,0.299828374,0.158039842,FALSE,FALSE,SUB-86724973|SIM-191079927582503
2025-02-09T19:30:47.504729,Bengaluru,SUB-41886927,SIM-968025562338197,IMEI-500928510625656,Online,Verified,Passport,FALSE,2.67686737,0,2,2977,FALSE,114.9164364,FALSE,0.669822123,0.121030166,FALSE,FALSE,SUB-41886927|SIM-968025562338197
2025-01-10T08:31:19.336698,Mumbai,SUB-30781434,SIM-348346329915251,IMEI-692808602547883,Retail,Verified,National ID,FALSE,1.991598333,2,0,3374,FALSE,14.73519335,FALSE,0.93961146,0.853349218,FALSE,FALSE,SUB-30781434|SIM-348346329915251
2025-01-01T17:23:27.750854,Chennai,SUB-56564519,SIM-172905198575957,IMEI-886068410719146,Call Center,Verified,National ID,FALSE,4.085110395,1,2,1507,FALSE,40.91695237,FALSE,0.295753563,0.827115344,FALSE,FALSE,SUB-56564519|SIM-172905198575957
2025-01-07T22:45:00.691314,Chennai,SUB-61120256,SIM-165049944616771,IMEI-784086651776437,Call Center,Verified,National ID,FALSE,1.549342907,5,0,3644,FALSE,12.97550793,FALSE,0.656477154,0.195474651,FALSE,FALSE,SUB-61120256|SIM-165049944616771
2025-01-14T17:16:49.637496,Hyderabad,SUB-80280136,SIM-280191939663777,IMEI-003975049412496,Retail,Verified,Passport,FALSE,1.536964076,2,3,1762,FALSE,61.5031309,FALSE,0.891450597,0.360688947,FALSE,FALSE,SUB-80280136|SIM-280191939663777
2025-01-17T21:55:15.655380,Bengaluru,SUB-98908777,SIM-539526012506828,IMEI-422268435898191,Online,Verified,Passport,FALSE,4.026283467,1,0,3181,FALSE,35.43879515,FALSE,0.140072755,0.959780808,FALSE,TRUE,SUB-98908777|SIM-539526012506828
2025-01-04T23:23:03.296698,Bengaluru,SUB-42843861,SIM-475367543346702,IMEI-374980499204072,Online,Verified,National ID,FALSE,9.245846558,0,2,1285,FALSE,74.07802962,FALSE,0.958336228,0.912320737,FALSE,FALSE,SUB-42843861|SIM-475367543346702
2025-02-28T12:22:37.370306,Bengaluru,SUB-53146635,SIM-371351160108715,IMEI-740724325102758,Retail,Verified,National ID,FALSE,1.161563974,0,0,3285,FALSE,59.81066083,FALSE,0.246283862,0.864399704,FALSE,FALSE,SUB-53146635|SIM-371351160108715
2025-02-23T10:17:14.738655,Bengaluru,SUB-01166284,SIM-666564099557752,IMEI-412065145853371,Retail,Verified,Passport,FALSE,1.898919975,0,0,2568,FALSE,24.69013389,FALSE,0.97961389,0.72510569,FALSE,FALSE,SUB-01166284|SIM-666564099557752
2025-01-18T16:46:44.934976,Mumbai,SUB-83929110,SIM-594310669029541,IMEI-746907642004443,Retail,Verified,Driver License,FALSE,0.906391597,3,1,1828,FALSE,38.29050755,FALSE,0.104189663,0.840108022,FALSE,FALSE,SUB-83929110|SIM-594310669029541
2025-02-11T07:25:51.358496,Chennai,SUB-12902601,SIM-824930350242263,IMEI-107538269527734,Retail,Verified,Driver License,FALSE,2.410875242,0,2,3631,FALSE,38.65651178,FALSE,0.112814404,0.242792212,FALSE,FALSE,SUB-12902601|SIM-824930350242263
2025-02-27T12:40:43.918345,Chennai,SUB-57131857,SIM-822180910315572,IMEI-424746352393071,Retail,Verified,Driver License,FALSE,3.554074999,1,0,3188,FALSE,2.010086107,FALSE,0.997016428,0.426771206,FALSE,FALSE,SUB-57131857|SIM-822180910315572
2025-01-27T03:44:02.950048,Hyderabad,SUB-70021194,SIM-760282974993927,IMEI-299815878177786,Retail,Verified,Driver License,FALSE,3.478025155,0,0,3176,FALSE,12.30012495,FALSE,0.318639681,0.032292854,FALSE,FALSE,SUB-70021194|SIM-760282974993927
2025-01-03T21:09:55.557356,Bengaluru,SUB-89047764,SIM-252503461817706,IMEI-188302200509065,Retail,Verified,Passport,FALSE,4.337635204,0,0,2606,FALSE,29.85712846,FALSE,0.027520053,0.757169154,FALSE,FALSE,SUB-89047764|SIM-252503461817706
2025-01-29T13:47:05.467521,Hyderabad,SUB-29873001,SIM-550034508573964,IMEI-610821813898433,Call Center,Verified,National ID,FALSE,2.043563978,4,0,1703,FALSE,15.25513281,FALSE,0.230736877,0.011572115,FALSE,FALSE,SUB-29873001|SIM-550034508573964
2025-01-06T02:41:46.071534,Delhi,SUB-99020933,SIM-669309941710047,IMEI-262445992124343,Field Agent,Verified,National ID,FALSE,1.343565058,2,2,3447,FALSE,3.292642833,FALSE,0.400380781,0.124770077,FALSE,FALSE,SUB-99020933|SIM-669309941710047
2025-01-12T05:52:15.053417,Bengaluru,SUB-41885283,SIM-555394955259166,IMEI-942119298371115,Online,Verified,Passport,FALSE,2.272186456,1,3,2284,FALSE,36.61812076,FALSE,0.203694654,0.873378119,FALSE,FALSE,SUB-41885283|SIM-555394955259166
2025-01-30T04:23:55.196643,Mumbai,SUB-46976763,SIM-069527634626145,IMEI-891697987603399,Retail,Verified,Driver License,FALSE,1.401281377,5,0,3349,FALSE,7.998920262,FALSE,0.980676911,0.829868909,FALSE,FALSE,SUB-46976763|SIM-069527634626145
2025-02-10T12:11:48.558883,Bengaluru,SUB-43865839,SIM-217303730488184,IMEI-724416809093237,Online,Verified,Passport,FALSE,4.378326635,1,0,3459,FALSE,5.955188472,FALSE,0.466667855,0.821466193,FALSE,FALSE,SUB-43865839|SIM-217303730488184
2025-02-23T11:49:01.992104,Mumbai,SUB-20926586,SIM-005313373260617,IMEI-457125849233970,Field Agent,Verified,Passport,FALSE,3.169379164,0,0,496,FALSE,6.306100537,FALSE,0.651006068,0.152270336,FALSE,FALSE,SUB-20926586|SIM-005313373260617
2025-01-27T19:55:59.436098,Mumbai,SUB-35670232,SIM-588227340948185,IMEI-337939489636786,Call Center,Verified,Driver License,TRUE,4.099674736,0,3,3030,FALSE,8.088293147,FALSE,0.640725948,0.651752028,FALSE,FALSE,SUB-35670232|SIM-588227340948185
2025-02-11T13:56:29.831992,Chennai,SUB-85471600,SIM-762328853959618,IMEI-958640039584597,Retail,Verified,National ID,FALSE,2.280371421,3,2,3402,FALSE,17.39299528,FALSE,0.024748588,0.319873942,FALSE,FALSE,SUB-85471600|SIM-762328853959618
2025-02-12T20:36:13.704678,Bengaluru,SUB-83391470,SIM-579064756589422,IMEI-296278581979621,Retail,Verified,National ID,FALSE,5.034634792,4,3,1704,FALSE,4.769934043,FALSE,0.019245949,0.284096697,FALSE,FALSE,SUB-83391470|SIM-579064756589422
2025-01-13T23:56:51.488440,Delhi,SUB-62977322,SIM-241249105513966,IMEI-039803902026776,Call Center,Verified,National ID,FALSE,0.985718788,0,0,1023,FALSE,11.04758267,FALSE,0.171186376,0.526537183,FALSE,FALSE,SUB-62977322|SIM-241249105513966
2025-02-22T22:00:16.462222,Mumbai,SUB-05702225,SIM-564603992028158,IMEI-304503212010551,Retail,Verified,National ID,FALSE,5.735221502,1,1,1933,FALSE,11.97985997,FALSE,0.257491414,0.408262477,FALSE,FALSE,SUB-05702225|SIM-564603992028158
2025-01-07T15:36:34.226479,Chennai,SUB-62697782,SIM-094442104097116,IMEI-026815445864274,Online,Rejected,Passport,FALSE,3.253097202,0,0,2916,FALSE,5.365344404,FALSE,0.299486937,0.907430539,FALSE,FALSE,SUB-62697782|SIM-094442104097116
2025-02-01T19:19:58.655378,Bengaluru,SUB-58369979,SIM-202967688880849,IMEI-766425034929260,Retail,Pending,National ID,FALSE,1.647584261,2,0,1517,FALSE,12.72044606,FALSE,0.951266272,0.755336161,FALSE,FALSE,SUB-58369979|SIM-202967688880849
2025-01-20T00:17:53.504660,Chennai,SUB-78667376,SIM-136697210114132,IMEI-136773624417104,Field Agent,Verified,National ID,FALSE,1.199065197,4,1,3537,FALSE,16.64136689,FALSE,0.191445198,0.880141903,FALSE,FALSE,SUB-78667376|SIM-136697210114132
2025-02-21T20:14:26.700852,Delhi,SUB-69778304,SIM-670754571615344,IMEI-271758584508866,Online,Verified,National ID,FALSE,9.889346742,4,2,3546,FALSE,10.38392421,FALSE,0.328311489,0.71748031,FALSE,FALSE,SUB-69778304|SIM-670754571615344
2025-02-03T15:07:37.567888,Hyderabad,SUB-29894452,SIM-008846845531499,IMEI-854831208050533,Retail,Verified,National ID,FALSE,4.457688871,2,1,2547,FALSE,18.73153333,FALSE,0.151269062,0.187550938,FALSE,FALSE,SUB-29894452|SIM-008846845531499
2025-01-14T11:33:29.437574,Bengaluru,SUB-40434930,SIM-941111374026754,IMEI-688238776016423,Retail,Verified,National ID,FALSE,1.023181368,1,2,1624,FALSE,18.95195413,FALSE,0.253267269,0.71934215,FALSE,FALSE,SUB-40434930|SIM-941111374026754
2025-01-30T10:16:51.323828,Bengaluru,SUB-26296173,SIM-681302621439993,IMEI-412353220614262,Field Agent,Verified,National ID,FALSE,2.650116955,0,0,3588,FALSE,11.10258558,FALSE,0.83203978,0.837333344,FALSE,FALSE,SUB-26296173|SIM-681302621439993
2025-01-16T03:17:14.627148,Chennai,SUB-93258222,SIM-978891486255316,IMEI-182222412658203,Retail,Verified,Passport,FALSE,2.49021986,0,0,907,FALSE,22.3811598,FALSE,0.918715396,0.75002501,FALSE,FALSE,SUB-93258222|SIM-978891486255316
2025-01-16T07:38:33.900383,Bengaluru,SUB-70704301,SIM-190112256523779,IMEI-179674452173056,Call Center,Verified,Driver License,FALSE,3.609340266,0,0,2957,FALSE,73.83545244,FALSE,0.092073362,0.690284128,FALSE,FALSE,SUB-70704301|SIM-190112256523779
2025-02-12T19:55:51.084817,Delhi,SUB-44308159,SIM-395126880415799,IMEI-134091200779778,Retail,Verified,Driver License,FALSE,1.470265299,0,0,1691,FALSE,2.156548812,FALSE,0.18562691,0.615575097,FALSE,FALSE,SUB-44308159|SIM-395126880415799
2025-01-01T19:35:05.335898,Chennai,SUB-17882627,SIM-584502117612599,IMEI-366761280762818,Retail,Rejected,National ID,FALSE,1.798166211,0,0,1192,FALSE,5.406279786,FALSE,0.977292784,0.067099905,FALSE,FALSE,SUB-17882627|SIM-584502117612599
2025-01-18T21:57:29.867528,Bengaluru,SUB-61830055,SIM-306551953459779,IMEI-020143268265664,Retail,Verified,National ID,FALSE,6.697669227,2,0,990,FALSE,5.151737538,FALSE,0.285741052,0.715635152,FALSE,FALSE,SUB-61830055|SIM-306551953459779
2025-01-03T23:23:40.318082,Bengaluru,SUB-72529535,SIM-908178546468504,IMEI-627424917029028,Online,Pending,Driver License,FALSE,3.413695121,0,3,1169,FALSE,16.09988378,FALSE,0.493367183,0.544917502,FALSE,FALSE,SUB-72529535|SIM-908178546468504
2025-01-14T19:06:31.090078,Bengaluru,SUB-10450785,SIM-941193067387409,IMEI-948961297358307,Retail,Verified,National ID,FALSE,6.064915944,0,0,3498,TRUE,16.08141316,FALSE,0.861469096,0.194675446,FALSE,FALSE,SUB-10450785|SIM-941193067387409
2025-02-01T22:18:03.408675,Hyderabad,SUB-59921808,SIM-362004179561887,IMEI-611443139759266,Online,Verified,National ID,FALSE,1.007162081,0,1,3515,FALSE,4.359991966,FALSE,0.467236539,0.633570069,FALSE,FALSE,SUB-59921808|SIM-362004179561887
2025-02-27T06:37:23.555509,Delhi,SUB-68874915,SIM-872128985621342,IMEI-713405026007043,Retail,Verified,National ID,FALSE,1.649929206,3,0,1855,FALSE,24.37078937,TRUE,0.343148262,0.62522985,FALSE,FALSE,SUB-68874915|SIM-872128985621342
2025-01-29T16:35:06.075728,Chennai,SUB-40378769,SIM-445954434960907,IMEI-810347721824119,Online,Verified,National ID,FALSE,6.285213027,4,0,984,FALSE,2.522902065,FALSE,0.224477227,0.414176271,FALSE,FALSE,SUB-40378769|SIM-445954434960907
2025-02-15T03:11:48.064720,Bengaluru,SUB-16650678,SIM-481824468877119,IMEI-682918735404491,Retail,Verified,National ID,FALSE,2.407691107,0,2,2120,FALSE,31.90058031,FALSE,0.10476432,0.634381989,FALSE,FALSE,SUB-16650678|SIM-481824468877119
2025-02-26T20:18:20.969817,Delhi,SUB-40410883,SIM-300264556903187,IMEI-261154886674501,Online,Verified,Passport,FALSE,3.246023129,0,0,2641,FALSE,36.4144967,FALSE,0.225652178,0.492773438,FALSE,FALSE,SUB-40410883|SIM-300264556903187
2025-02-13T18:09:17.773940,Bengaluru,SUB-57506221,SIM-980322054961468,IMEI-551892193362645,Retail,Verified,National ID,FALSE,2.158133969,0,0,1975,FALSE,9.860034474,FALSE,0.491555973,0.867237042,FALSE,FALSE,SUB-57506221|SIM-980322054961468
2025-01-07T16:55:04.677394,Hyderabad,SUB-08888141,SIM-332040888101710,IMEI-988415115620841,Online,Verified,Passport,TRUE,20.52359977,2,0,2276,FALSE,10.38568895,FALSE,0.743558194,0.52526145,FALSE,FALSE,SUB-08888141|SIM-332040888101710
2025-01-16T12:36:34.558116,Chennai,SUB-66933141,SIM-263197860475821,IMEI-762545892135788,Retail,Verified,National ID,FALSE,5.252365586,1,3,2176,FALSE,28.44209617,FALSE,0.044247163,0.147168466,FALSE,FALSE,SUB-66933141|SIM-263197860475821
2025-01-25T15:54:45.515685,Chennai,SUB-23230204,SIM-614884057841461,IMEI-419054331258438,Online,Verified,National ID,FALSE,8.360854608,4,0,992,FALSE,23.19224186,FALSE,0.269906614,0.828946674,FALSE,FALSE,SUB-23230204|SIM-614884057841461
2025-02-04T20:34:31.753494,Bengaluru,SUB-19381239,SIM-910568548676576,IMEI-882238609269028,Online,Verified,National ID,FALSE,9.352271335,1,0,2545,FALSE,23.86925911,FALSE,0.186821217,0.258153925,FALSE,FALSE,SUB-19381239|SIM-910568548676576
2025-01-03T06:32:45.478428,Hyderabad,SUB-51895396,SIM-829862128109290,IMEI-399835130579353,Retail,Verified,Driver License,FALSE,2.506187168,0,0,1366,FALSE,3.095039463,FALSE,0.673892603,0.393336332,FALSE,FALSE,SUB-51895396|SIM-829862128109290
2025-02-01T20:25:48.270921,Chennai,SUB-83107469,SIM-157243849273082,IMEI-676364652334542,Retail,Rejected,National ID,FALSE,2.181790342,0,1,2220,FALSE,4.165308122,TRUE,0.742803866,0.680998108,FALSE,FALSE,SUB-83107469|SIM-157243849273082
2025-01-20T08:57:34.696334,Delhi,SUB-98274798,SIM-336956607815747,IMEI-943855128359951,Retail,Verified,National ID,TRUE,8.476208133,0,2,2780,FALSE,61.82459492,FALSE,0.019328038,0.601220714,FALSE,FALSE,SUB-98274798|SIM-336956607815747
2025-02-24T12:00:17.266545,Bengaluru,SUB-22559312,SIM-940910676539552,IMEI-914733201650139,Call Center,Verified,Driver License,FALSE,1.911820546,1,0,2986,TRUE,11.7623927,FALSE,0.057612699,0.432862227,FALSE,FALSE,SUB-22559312|SIM-940910676539552
2025-01-17T23:54:26.390837,Mumbai,SUB-79251513,SIM-957200070546283,IMEI-351033586134540,Online,Verified,National ID,FALSE,2.496431049,0,0,3491,FALSE,16.29794799,FALSE,0.856341707,0.694830363,FALSE,FALSE,SUB-79251513|SIM-957200070546283
2025-02-12T04:58:25.635415,Delhi,SUB-41379883,SIM-204030094577926,IMEI-384323123849981,Call Center,Pending,National ID,FALSE,0.241126453,2,0,3072,FALSE,7.280379416,FALSE,0.26936948,0.53976242,FALSE,FALSE,SUB-41379883|SIM-204030094577926
2025-02-26T02:05:33.947097,Hyderabad,SUB-48431948,SIM-596221940414685,IMEI-008875017330791,Retail,Verified,National ID,FALSE,1.135719868,0,1,1124,FALSE,15.63257578,FALSE,0.79907673,0.313469968,FALSE,FALSE,SUB-48431948|SIM-596221940414685
2025-01-12T10:18:19.948695,Chennai,SUB-40106414,SIM-791197393522193,IMEI-857679425004686,Online,Verified,National ID,FALSE,3.769675392,2,2,1273,FALSE,18.90271864,FALSE,0.855148291,0.347279394,TRUE,FALSE,SUB-40106414|SIM-791197393522193
2025-01-14T10:17:37.411624,Mumbai,SUB-28698864,SIM-830110576289308,IMEI-360424608374225,Online,Rejected,National ID,FALSE,1.782302057,2,3,2683,FALSE,126.0918893,FALSE,0.542943353,0.644531598,FALSE,FALSE,SUB-28698864|SIM-830110576289308
2025-02-06T19:07:15.854132,Chennai,SUB-28767066,SIM-175987657649952,IMEI-460070199436830,Retail,Verified,National ID,FALSE,3.768683126,2,1,2214,FALSE,34.57123246,FALSE,0.671048224,0.815271054,FALSE,FALSE,SUB-28767066|SIM-175987657649952
2025-02-28T21:54:43.049176,Delhi,SUB-75962612,SIM-275871132560103,IMEI-219800962814231,Retail,Verified,Driver License,FALSE,11.39233533,0,0,2043,FALSE,2.445220218,TRUE,0.086939581,0.204278272,FALSE,FALSE,SUB-75962612|SIM-275871132560103
2025-01-13T03:11:24.662980,Delhi,SUB-54284363,SIM-337886313501926,IMEI-220750454203329,Call Center,Verified,National ID,FALSE,1.245561263,3,0,3325,FALSE,39.22429468,FALSE,0.178972828,0.74354325,FALSE,FALSE,SUB-54284363|SIM-337886313501926
2025-01-26T03:26:08.186546,Bengaluru,SUB-99517524,SIM-815505622047143,IMEI-156827351944062,Call Center,Verified,National ID,FALSE,3.488368199,0,0,2319,FALSE,5.533443917,TRUE,0.988542317,0.034589734,FALSE,FALSE,SUB-99517524|SIM-815505622047143
2025-02-10T10:53:47.584672,Bengaluru,SUB-11830816,SIM-186710242295310,IMEI-206557862297919,Online,Verified,National ID,FALSE,1.765175717,1,0,526,FALSE,19.6673959,FALSE,0.349329251,0.699830693,FALSE,FALSE,SUB-11830816|SIM-186710242295310
2025-01-29T11:59:04.348670,Chennai,SUB-70195044,SIM-744169637166782,IMEI-319386524713256,Retail,Verified,National ID,FALSE,5.327001492,2,1,2828,FALSE,2.506063311,FALSE,0.089211434,0.901946941,FALSE,FALSE,SUB-70195044|SIM-744169637166782
2025-02-09T02:22:16.099829,Bengaluru,SUB-43495656,SIM-833396710207700,IMEI-167185278256951,Online,Verified,Driver License,FALSE,0.493675928,2,1,3029,TRUE,15.90546766,FALSE,0.122674491,0.283540433,FALSE,FALSE,SUB-43495656|SIM-833396710207700
2025-02-27T21:38:55.269457,Bengaluru,SUB-62984486,SIM-102574967569344,IMEI-713698197781741,Field Agent,Verified,Driver License,FALSE,2.516002383,5,2,3460,FALSE,14.53789903,FALSE,0.874262499,0.821788209,FALSE,FALSE,SUB-62984486|SIM-102574967569344
2025-01-22T03:09:38.418715,Bengaluru,SUB-26292039,SIM-803515721988295,IMEI-574007567484356,Field Agent,Verified,Driver License,FALSE,2.27913813,1,0,2009,FALSE,25.03540636,FALSE,0.324959378,0.951674535,FALSE,FALSE,SUB-26292039|SIM-803515721988295
2025-01-25T04:49:36.305350,Chennai,SUB-71465717,SIM-556876452166318,IMEI-914718792903669,Retail,Verified,National ID,FALSE,6.781453256,3,3,2148,FALSE,11.78805873,FALSE,0.026036029,0.053482036,FALSE,FALSE,SUB-71465717|SIM-556876452166318
2025-01-16T07:17:19.133963,Delhi,SUB-65939399,SIM-166627775925608,IMEI-402835733047166,Retail,Verified,National ID,FALSE,3.138829676,0,0,2202,FALSE,10.79772853,FALSE,0.903523613,0.777502248,FALSE,FALSE,SUB-65939399|SIM-166627775925608
2025-01-06T13:40:41.378255,Delhi,SUB-52744737,SIM-053702410678678,IMEI-547558805526543,Online,Verified,National ID,FALSE,2.954097755,0,2,1359,FALSE,57.6534579,FALSE,0.809149538,0.70898217,FALSE,FALSE,SUB-52744737|SIM-053702410678678
2025-01-29T23:19:44.375304,Delhi,SUB-36947143,SIM-369531445522241,IMEI-115544469177814,Retail,Verified,National ID,FALSE,2.292895433,3,0,3559,FALSE,30.68166091,FALSE,0.653924375,0.417170282,FALSE,FALSE,SUB-36947143|SIM-369531445522241
2025-01-10T13:35:48.566983,Delhi,SUB-02999986,SIM-842787607100984,IMEI-226732881006752,Online,Pending,National ID,FALSE,6.891683299,2,0,2645,FALSE,26.43973646,FALSE,0.527761024,0.711289976,FALSE,FALSE,SUB-02999986|SIM-842787607100984
2025-01-01T20:33:42.341232,Bengaluru,SUB-66631546,SIM-538667785330303,IMEI-740982166103312,Call Center,Verified,National ID,FALSE,7.19336885,0,1,2292,FALSE,20.90165628,FALSE,0.712274364,0.294847758,FALSE,FALSE,SUB-66631546|SIM-538667785330303
